Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE_0000;OFFCHIP_GOLD_78kHz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_QUADRATURE_0000;OFFCHIP_GOLD_200Hz_IN-PHASE_0000;OFFCHIP_GOLD_200Hz_QUADRATURE_0000;OFFCHIP_SILVER_200Hz_IN-PHASE_0000;OFFCHIP_SILVER_200Hz_QUADRATURE_0000;OFFCHIP_NICKEL_200Hz_IN-PHASE_0000;OFFCHIP_NICKEL_200Hz_QUADRATURE_0000;DISTANCE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
253.023;----;----;924.0;12967.0;7740.0;-6321.0;2492.0;-2309.0;5569.0;-2822.0;1355.0;-2079.0;102.24066;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
254.109;----;----;924.0;12964.0;7712.0;-6418.0;2484.0;-2345.0;5571.0;-2871.0;1355.0;-2109.0;132.12105;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
255.195;----;----;924.0;12967.0;7748.0;-6324.0;2488.0;-2312.0;5566.0;-2826.0;1354.0;-2081.0;98.14533;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
256.284;----;----;924.0;12961.0;7753.0;-6408.0;2499.0;-2334.0;5594.0;-2872.0;1359.0;-2101.0;138.61748;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
257.374;----;----;962.0;12988.0;8207.0;-6996.0;2508.0;-2307.0;5817.0;-2934.0;1348.0;-2072.0;904.30115;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
258.469;----;----;1230.0;13155.0;10763.0;-8660.0;2560.0;-2311.0;6137.0;-3045.0;1359.0;-2071.0;3943.4062;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
259.557;----;----;1318.0;13450.0;11479.0;-10248.0;2646.0;-2392.0;6316.0;-3205.0;1362.0;-2198.0;5573.1836;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
260.65;----;----;2377.0;15377.0;14768.0;-12696.0;3011.0;-2541.0;6552.0;-3229.0;1505.0;-2200.0;10021.4;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
261.746;----;----;2053.0;15435.0;14953.0;-12063.0;2910.0;-2490.0;6735.0;-3237.0;1404.0;-2157.0;9753.103;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
262.835;----;----;1901.0;15542.0;15349.0;-12087.0;2894.0;-2589.0;6891.0;-3252.0;1417.0;-2149.0;10098.343;WATER;WATER;100.0;1;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;
263.927;----;----;1848.0;16177.0;15647.0;-12476.0;3054.0;-2860.0;7161.0;-3451.0;1474.0;-2275.0;10782.01;WATER;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
265.013;----;----;2055.0;16920.0;16088.0;-12548.0;3333.0;-3183.0;7465.0;-3599.0;1478.0;-2377.0;11501.162;WATER;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
266.102;----;----;1965.0;17418.0;16231.0;-12498.0;3606.0;-3302.0;7788.0;-3704.0;1485.0;-2516.0;11850.221;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
267.189;----;----;2109.0;17550.0;16477.0;-13116.0;3799.0;-3442.0;8063.0;-3778.0;1504.0;-2626.0;12511.331;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
268.282;----;----;2301.0;17825.0;16673.0;-12926.0;4019.0;-3585.0;8289.0;-3850.0;1525.0;-2704.0;12765.148;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
269.38;----;----;2233.0;17950.0;16862.0;-12809.0;4191.0;-3718.0;8544.0;-3925.0;1523.0;-2800.0;12982.7295;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
270.46;----;----;2229.0;18043.0;16976.0;-12705.0;4311.0;-3772.0;8674.0;-3934.0;1534.0;-2836.0;13103.106;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
271.561;----;----;2250.0;18141.0;16966.0;-12739.0;4450.0;-3888.0;8836.0;-4044.0;1768.0;-2820.0;13239.235;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
272.651;----;----;2305.0;18258.0;16920.0;-12875.0;4579.0;-3998.0;8994.0;-4138.0;1560.0;-2901.0;13406.219;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
273.748;----;----;2269.0;18293.0;16989.0;-12819.0;4678.0;-4044.0;9135.0;-4149.0;1587.0;-2936.0;13498.765;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
274.841;----;----;2277.0;18320.0;17175.0;-12554.0;4770.0;-4037.0;9239.0;-4134.0;1581.0;-2927.0;13555.098;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
275.93;----;----;2287.0;18362.0;17182.0;-12598.0;4854.0;-4093.0;9457.0;-4227.0;1600.0;-2948.0;13690.48;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
277.02;----;----;2296.0;18397.0;17189.0;-12602.0;4925.0;-4148.0;9465.0;-4253.0;1595.0;-2985.0;13738.737;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
278.111;----;----;2299.0;18426.0;17139.0;-12798.0;4991.0;-4226.0;9440.0;-4344.0;1578.0;-3030.0;13834.351;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
279.192;----;----;2310.0;18447.0;17258.0;-12897.0;5058.0;-4232.0;9467.0;-4337.0;1591.0;-3024.0;13991.322;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
280.28;----;----;2317.0;18479.0;17338.0;-13973.0;5135.0;-4253.0;9473.0;-4364.0;1622.0;-3032.0;14615.627;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
281.376;----;----;2325.0;18462.0;17256.0;-14080.0;5190.0;-4318.0;9504.0;-4446.0;1613.0;-3079.0;14651.134;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
282.477;----;----;2338.0;18493.0;17347.0;-13867.0;5246.0;-4314.0;9532.0;-4428.0;1619.0;-3065.0;14627.315;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
283.568;----;----;2340.0;18498.0;17324.0;-13945.0;5287.0;-4361.0;9527.0;-4488.0;1629.0;-3099.0;14676.578;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
284.662;----;----;2347.0;18529.0;17387.0;-14081.0;5332.0;-4388.0;9518.0;-4525.0;1649.0;-3115.0;14816.852;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
285.749;----;----;2355.0;18532.0;17430.0;-13923.0;5381.0;-4393.0;9513.0;-4540.0;1649.0;-3111.0;14775.383;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
286.838;----;----;2357.0;18541.0;17413.0;-14055.0;5415.0;-4443.0;9524.0;-4599.0;1655.0;-3151.0;14862.537;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
287.923;----;----;2364.0;18554.0;17545.0;-13791.0;5468.0;-4421.0;9552.0;-4580.0;1682.0;-3112.0;14830.738;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
289.015;----;----;2373.0;18579.0;17654.0;-13824.0;5520.0;-4404.0;9565.0;-4553.0;1683.0;-3090.0;14937.378;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
290.11;----;----;2376.0;18585.0;17523.0;-13755.0;5550.0;-4487.0;9594.0;-4637.0;1682.0;-3168.0;14859.162;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
291.204;----;----;2381.0;18585.0;17461.0;-13825.0;5562.0;-4517.0;9585.0;-4678.0;1687.0;-3181.0;14864.334;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
292.296;----;----;2382.0;18604.0;17594.0;-13824.0;5619.0;-4512.0;9586.0;-4667.0;1697.0;-3180.0;14969.244;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
293.387;----;----;2385.0;18602.0;17645.0;-13824.0;5650.0;-4510.0;9605.0;-4675.0;1704.0;-3158.0;15013.531;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
294.476;----;----;2389.0;18627.0;17627.0;-13824.0;5672.0;-4549.0;9651.0;-4703.0;1706.0;-3192.0;15040.109;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
295.564;----;----;2390.0;18644.0;17603.0;-13824.0;5699.0;-4582.0;9637.0;-4742.0;1722.0;-3210.0;15044.194;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
296.657;----;----;2395.0;18643.0;17660.0;-13792.0;5726.0;-4581.0;9666.0;-4723.0;1720.0;-3217.0;15077.716;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
297.751;----;----;2395.0;18638.0;17794.0;-13637.0;5766.0;-4538.0;9673.0;-4682.0;1732.0;-3172.0;15085.402;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
298.844;----;----;2401.0;18648.0;17636.0;-13824.0;5781.0;-4626.0;9691.0;-4775.0;1739.0;-3240.0;15114.469;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
299.929;----;----;2399.0;18654.0;17700.0;-13696.0;5810.0;-4621.0;9718.0;-4758.0;1728.0;-3237.0;15106.216;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
301.017;----;----;2400.0;18662.0;17831.0;-13824.0;5839.0;-4593.0;9741.0;-4723.0;1756.0;-3210.0;15261.949;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
302.105;----;----;2406.0;18661.0;17700.0;-13824.0;5862.0;-4661.0;9749.0;-4801.0;1738.0;-3257.0;15205.746;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
303.193;----;----;2410.0;18661.0;17870.0;-13792.0;5884.0;-4599.0;9785.0;-4725.0;1760.0;-3208.0;15295.997;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
304.291;----;----;2412.0;18672.0;17952.0;-13562.0;5914.0;-4608.0;9846.0;-4714.0;1760.0;-3206.0;15268.093;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
305.381;----;----;2413.0;18677.0;17958.0;-13494.0;5950.0;-4620.0;9865.0;-4714.0;1764.0;-3212.0;15257.828;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
306.468;----;----;2417.0;18691.0;17896.0;-13825.0;5960.0;-4660.0;9880.0;-4760.0;1763.0;-3240.0;15400.595;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
