Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE;OFFCHIP_GOLD_78kHz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_QUADRATURE;OFFCHIP_GOLD_200Hz_IN-PHASE;OFFCHIP_GOLD_200Hz_QUADRATURE;OFFCHIP_SILVER_200Hz_IN-PHASE;OFFCHIP_SILVER_200Hz_QUADRATURE;OFFCHIP_NICKEL_200Hz_IN-PHASE;OFFCHIP_NICKEL_200Hz_QUADRATURE;DISTANCE;STATE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
285.749;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14774.604;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
286.838;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14861.778;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
287.923;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14829.937;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
289.015;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14936.567;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
290.11;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14858.361;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
291.204;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14863.55;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
292.296;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14968.447;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
293.387;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15012.729;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
294.476;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15039.312;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
295.564;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15043.4;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
296.657;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15076.912;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
297.751;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15084.568;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
298.844;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15113.673;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
299.929;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15105.401;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
301.017;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15261.131;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
302.105;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15204.944;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
303.193;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15295.17;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
304.291;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15267.236;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
305.381;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15256.963;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
306.468;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15399.769;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
307.561;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15301.873;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
308.65;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14518.879;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
309.751;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15288.692;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
310.845;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15289.412;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
311.939;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15366.51;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
313.025;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15379.607;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
314.113;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15397.51;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
315.204;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15441.799;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
316.297;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15412.525;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
317.389;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15476.6455;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
318.483;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15491.673;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
319.578;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15495.292;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
320.659;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15556.969;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
321.754;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15606.248;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
322.839;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15567.993;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
323.935;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15213.544;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
325.026;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;15655.753;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
326.114;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14797.66;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
