Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE;OFFCHIP_GOLD_78kHz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_QUADRATURE;OFFCHIP_GOLD_200Hz_IN-PHASE;OFFCHIP_GOLD_200Hz_QUADRATURE;OFFCHIP_SILVER_200Hz_IN-PHASE;OFFCHIP_SILVER_200Hz_QUADRATURE;OFFCHIP_NICKEL_200Hz_IN-PHASE;OFFCHIP_NICKEL_200Hz_QUADRATURE;DISTANCE;STATE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
209.437;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2212.8982;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
210.517;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2249.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;62.99991;1;79.1;NELSEN;36.999954;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
211.606;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2185.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;65.99991;1;79.1;NELSEN;33.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
212.687;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2166.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;72.99989;1;79.1;NELSEN;26.999971;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
213.782;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2134.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;78.999886;1;79.1;NELSEN;20.99998;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
214.875;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2269.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;59.99992;1;79.1;NELSEN;39.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
215.959;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2183.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;71.99989;1;79.1;NELSEN;27.99997;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
217.052;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2141.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;78.999886;1;79.1;NELSEN;20.99998;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
218.148;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2298.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
219.24;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2305.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;57.99992;1;79.1;NELSEN;41.999947;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
220.331;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2230.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;76.99989;1;79.1;NELSEN;22.999977;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
221.417;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2330.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
222.512;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2289.801;BS;HYDROCHLORICACID;HYDROCHLORICACID;64.99991;1;79.1;NELSEN;34.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
223.6;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2273.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;67.99991;1;79.1;NELSEN;31.999964;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
224.688;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2276.801;BS;HYDROCHLORICACID;HYDROCHLORICACID;74.99989;1;79.1;NELSEN;24.999975;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
225.785;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2401.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
226.877;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2253.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;75.99989;1;79.1;NELSEN;23.999975;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
227.973;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2391.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;57.99992;1;79.1;NELSEN;41.999947;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
229.057;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2421.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;60.999916;1;79.1;NELSEN;38.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
230.153;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2275.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;76.99989;1;79.1;NELSEN;22.999977;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
231.241;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2333.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;69.9999;1;79.1;NELSEN;29.999966;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
232.324;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2259.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;82.99988;1;79.1;NELSEN;16.999987;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
233.403;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2307.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;76.99989;1;79.1;NELSEN;22.999977;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
234.494;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2398.365;BS;HYDROCHLORICACID;HYDROCHLORICACID;61.999912;1;79.1;NELSEN;37.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
235.583;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2477.801;BS;HYDROCHLORICACID;HYDROCHLORICACID;60.999916;1;79.1;NELSEN;38.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
236.664;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2429.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;63.99991;1;79.1;NELSEN;35.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
237.752;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2441.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
238.843;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2394.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;67.99991;1;79.1;NELSEN;31.999964;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
239.935;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2431.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;63.99991;1;79.1;NELSEN;35.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
241.028;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2520.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;58.99992;1;79.1;NELSEN;40.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
242.116;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2444.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;62.99991;1;79.1;NELSEN;36.999954;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
243.203;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2483.801;BS;HYDROCHLORICACID;HYDROCHLORICACID;65.99991;1;79.1;NELSEN;33.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
244.288;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2560.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;60.999916;1;79.1;NELSEN;38.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
245.384;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2473.801;BS;HYDROCHLORICACID;HYDROCHLORICACID;66.99991;1;79.1;NELSEN;32.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
246.477;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2426.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;79.999886;1;79.1;NELSEN;19.999983;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
247.563;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2551.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;60.999916;1;79.1;NELSEN;38.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
248.656;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2583.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;62.99991;1;79.1;NELSEN;36.999954;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
